OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
OTU97_825;size=229	Fungi	Fungi	Fungi	Fungi	Basidiomycota			Basidiomycota																				
OTU97_235;size=1555	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2173;size=53	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_788;size=1553	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Diaporthales	Diaporthales		Diaporthales												
OTU97_3535;size=49	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales		Lyophyllaceae		Lyophyllaceae		Fibulochlamys		Fibulochlamys		Fibulochlamys chilensis 		Fibulochlamys chilensis 
OTU97_343;size=1749	Fungi	Fungi	Fungi	Fungi		Olpidiomycota	Olpidiomycota	Olpidiomycota		Olpidiomycetes	Olpidiomycetes	Olpidiomycetes		Olpidiales		Olpidiales												
OTU97_960;size=192	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota		Glomeromycetes	Glomeromycetes	Glomeromycetes		Glomerales	Glomerales	Glomerales		Glomeraceae	Glomeraceae	Glomeraceae								
OTU97_2430;size=42	Fungi	Fungi	Fungi	Fungi																								
OTU97_1765;size=124	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
OTU97_823;size=346	Fungi	Fungi	Fungi	Fungi																								
OTU97_5914;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU97_3965;size=13	Fungi	Fungi	Fungi	Fungi																								
OTU97_211;size=7439	Fungi	Fungi	Fungi	Fungi																								
OTU97_4503;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_6578;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_7015;size=2	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_2901;size=138	Fungi	Fungi	Fungi	Fungi																								
OTU97_765;size=327	Fungi	Fungi	Fungi	Fungi																								
OTU97_2895;size=138	Fungi	Fungi	Fungi	Fungi																								
OTU97_3971;size=28	Fungi	Fungi	Fungi	Fungi																								
OTU97_6918;size=2	Rhizaria	Fungi	Fungi	Fungi	Cercozoa	Ascomycota				Lecanoromycetes		Lecanoromycetes		Peltigerales		Peltigerales		Collemataceae		Collemataceae		Leptogium		Leptogium		Leptogium sp 		Leptogium sp 
OTU97_4454;size=30		Fungi	Fungi	Fungi																								
OTU97_1183;size=252	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5933;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_142;size=11263	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales	Helotiaceae	Helotiaceae		Helotiaceae	Tetracladium	Tetracladium		Tetracladium		Tetracladium sp 		Tetracladium sp 
OTU97_5241;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_2713;size=58	Fungi	Fungi	Fungi	Fungi																								
OTU97_711;size=1614	Fungi	Fungi	Fungi	Fungi		Mortierellomycota		Mortierellomycota																				
OTU97_1633;size=232	Fungi	Fungi	Fungi	Fungi																								
OTU97_7080;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3380;size=22	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2954;size=133	Fungi	Fungi	Fungi	Fungi																								
OTU97_4707;size=34	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Incertae_sedis			Incertae_sedis	Sistotrema			Sistotrema	Sistotrema brinkmannii 			Sistotrema brinkmannii 
OTU97_5929;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes																
OTU97_1373;size=339	Fungi	Fungi	Fungi	Fungi																								
OTU97_4374;size=10	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
OTU97_4137;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_6849;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_174;size=2161	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales												
OTU97_5298;size=9	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_5469;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_1884;size=149	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_7220;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales												
OTU97_2377;size=73	Fungi	Fungi	Fungi	Fungi																								
OTU97_6905;size=2	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_3894;size=15	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_5472;size=6	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes		Mortierellomycetes	Mortierellales	Mortierellales		Mortierellales	Mortierellaceae	Mortierellaceae		Mortierellaceae	Mortierella	Mortierella		Mortierella		Mortierella sp 		Mortierella sp 
OTU97_5916;size=4	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Tricholomataceae	Tricholomataceae		Tricholomataceae								
OTU97_1226;size=280	Fungi	Fungi	Fungi	Fungi																								
OTU97_3976;size=20	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5432;size=6	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
OTU97_5267;size=6		Fungi	Fungi	Fungi																								
OTU97_6827;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_3529;size=18	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6500;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_6638;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_470;size=437	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales												
OTU97_4792;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_4971;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_184;size=4235	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes		Pezizomycetes	Pezizales	Pezizales		Pezizales												
OTU97_7140;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1406;size=286	Fungi	Fungi	Fungi	Fungi																								
OTU97_4014;size=13	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_1917;size=175	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1526;size=652	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus				
OTU97_4231;size=23	Fungi	Fungi	Fungi	Fungi																								
OTU97_5846;size=8	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6084;size=4	Fungi	Fungi		Fungi	Glomeromycota	Glomeromycota		Glomeromycota	Glomeromycetes	Glomeromycetes		Glomeromycetes		Diversisporales		Diversisporales		Acaulosporaceae		Acaulosporaceae		Acaulospora		Acaulospora		Acaulospora scrobiculata 		Acaulospora scrobiculata 
OTU97_2301;size=203	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
OTU97_3180;size=27	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_2211;size=55	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes		Tremellales		Tremellales		Bulleribasidiaceae		Bulleribasidiaceae		Vishniacozyma		Vishniacozyma		Vishniacozyma heimaeyensis 		Vishniacozyma heimaeyensis 
OTU97_1627;size=112	Fungi	Fungi	Fungi	Fungi																								
OTU97_1236;size=218	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2942;size=33	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_4918;size=8	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Microbotryomycetes		Microbotryomycetes																
OTU97_3083;size=102	Fungi	Fungi	Fungi	Fungi																								
OTU97_643;size=946	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricostilbomycetes	Agaricostilbomycetes		Agaricostilbomycetes	Agaricostilbales	Agaricostilbales		Agaricostilbales	Agaricostilbaceae	Agaricostilbaceae		Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces		Sterigmatomyces	Sterigmatomyces halophilus 	Sterigmatomyces halophilus 		Sterigmatomyces halophilus 
OTU97_4448;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_2836;size=34		Fungi	Fungi	Fungi																								
OTU97_197;size=1297	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes		Cystobasidiomycetes	Incertae_sedis			Incertae_sedis	Symmetrosporaceae			Symmetrosporaceae	Symmetrospora			Symmetrospora				
OTU97_3856;size=30	Fungi	Fungi	Fungi	Fungi																								
OTU97_3718;size=15	Fungi	Fungi	Fungi	Fungi																								
OTU97_4210;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_6197;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_4617;size=9	Fungi	Fungi	Fungi	Fungi																								
OTU97_1846;size=226	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_1000;size=1415	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Xylariaceae	Xylariaceae		Xylariaceae		Xylaria		Xylaria		Xylaria apiculata 		Xylaria apiculata 
OTU97_1294;size=126	Fungi	Fungi	Fungi	Fungi																								
OTU97_1474;size=211	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes		Microbotryales		Microbotryales												
OTU97_332;size=860	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_91;size=9687	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales		Trimorphomycetaceae		Trimorphomycetaceae		Saitozyma		Saitozyma				
OTU97_6479;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_3495;size=82	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales	Incertae_sedis			Incertae_sedis	Mingxiaea			Mingxiaea	Mingxiaea siamensis 			Mingxiaea siamensis 
OTU97_3793;size=41	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2155;size=54	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes																
OTU97_6772;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6996;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes		Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales												
OTU97_3071;size=31	Fungi	Fungi	Fungi	Fungi																								
OTU97_5175;size=7	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales	Sordariaceae	Sordariaceae		Sordariaceae								
OTU97_1599;size=292	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales	Glomerales	Glomerales	Glomeraceae	Glomeraceae	Glomeraceae	Glomeraceae								
OTU97_1134;size=209	Fungi	Fungi	Fungi	Fungi																								
OTU97_2413;size=69	Fungi	Fungi	Fungi	Fungi																								
OTU97_176;size=7561	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
OTU97_4472;size=10	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Orbiliomycetes		Orbiliomycetes	Orbiliales	Orbiliales		Orbiliales	Orbiliaceae	Orbiliaceae		Orbiliaceae								
OTU97_3681;size=16	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales	Mycosphaerellaceae	Mycosphaerellaceae		Mycosphaerellaceae								
OTU97_3906;size=19	Fungi	Fungi	Fungi	Fungi																								
OTU97_2953;size=28	Fungi	Fungi	Fungi	Fungi																								
OTU97_876;size=212	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes																
OTU97_5309;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_6044;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_4630;size=27	Fungi	Fungi	Fungi	Fungi																								
OTU97_5443;size=8	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1443;size=113	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_1908;size=74	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6466;size=3	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
OTU97_1618;size=399	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
OTU97_7136;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_6365;size=5	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6653;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_5292;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_2473;size=53	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales		Tremellaceae		Tremellaceae		Cryptococcus		Cryptococcus		Cryptococcus sp 		Cryptococcus sp 
OTU97_660;size=294	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Microbotryales			Microbotryales												
OTU97_3018;size=39	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_4164;size=12	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_2903;size=113	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Sporormiaceae	Sporormiaceae		Sporormiaceae	Preussia	Preussia		Preussia	Preussia sp 	Preussia sp 		Preussia sp 
OTU97_1998;size=267	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Clavicipitaceae		Clavicipitaceae		Pochonia		Pochonia		Pochonia sp 		Pochonia sp 
OTU97_5599;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_893;size=334	Fungi	Fungi	Fungi	Fungi																								
OTU97_665;size=558	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Sordariales		Sordariales												
OTU97_7086;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_273;size=5353	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_1996;size=122	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_276;size=995	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2065;size=121	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
OTU97_242;size=4302	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
OTU97_4083;size=17	Fungi	Fungi	Fungi	Fungi																								
OTU97_3698;size=22	Fungi	Fungi	Fungi	Fungi																								
OTU97_2588;size=184	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
OTU97_6012;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_1121;size=153	Fungi	Fungi	Fungi	Fungi																								
OTU97_2346;size=153	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_689;size=830	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales	Steccherinaceae	Steccherinaceae		Steccherinaceae								
OTU97_667;size=595	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_6113;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_2918;size=29	Fungi	Fungi	Fungi	Fungi																								
OTU97_6445;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_5981;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_5233;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Sordariales		Sordariales												
OTU97_4278;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_6937;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1357;size=122	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Cordycipitaceae		Cordycipitaceae		Lecanicillium		Lecanicillium		Lecanicillium sp 		Lecanicillium sp 
OTU97_2197;size=110	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
OTU97_1746;size=302	Fungi	Fungi	Fungi	Fungi																								
OTU97_6912;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_431;size=709	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales		Tremellales												
OTU97_1603;size=93	Fungi	Fungi	Fungi	Fungi																								
OTU97_3035;size=26	Fungi	Fungi	Fungi	Fungi																								
OTU97_4046;size=18	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes																
OTU97_4730;size=14	Fungi	Fungi	Fungi	Fungi																								
OTU97_6219;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Dothideales		Dothideales												
OTU97_5582;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Sporormiaceae	Sporormiaceae		Sporormiaceae								
OTU97_4439;size=15	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
