OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
esv_4834	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Agaricales		Agaricales												
esv_4835	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4836	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_4781	Fungi	Fungi	Fungi	Fungi	Ascomycota			Ascomycota																				
esv_4831	Fungi	Fungi	Fungi	Fungi																								
esv_4832	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
esv_4833	Fungi	Fungi	Fungi	Fungi																								
esv_10487	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Sporidiobolales	Sporidiobolales		Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae		Sporidiobolaceae								
esv_10338	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_10480	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales	Incertae_sedis			Incertae_sedis	Peniophorella			Peniophorella				
esv_1662	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales	Fomitopsidaceae	Fomitopsidaceae		Fomitopsidaceae	Dacryobolus	Dacryobolus		Dacryobolus		Dacryobolus sp 		Dacryobolus sp 
esv_1663	Fungi	Fungi	Fungi	Fungi																								
esv_1660	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Diversisporales		Diversisporales		Acaulosporaceae		Acaulosporaceae		Acaulospora		Acaulospora				
esv_1661	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_1666	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
esv_1667	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Saccharomycetes		Saccharomycetes		Saccharomycetales		Saccharomycetales												
esv_1664	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_1665	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_1668	Fungi	Fungi	Fungi	Fungi																								
esv_1669	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_10407	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_10406	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales												
esv_10405	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_10403	Fungi	Fungi	Fungi	Fungi																								
esv_10402	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_10401	Fungi	Fungi	Fungi	Fungi																								
esv_10400	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_10409	Fungi	Fungi	Fungi	Fungi																								
esv_10408	Fungi	Fungi	Fungi	Fungi																								
esv_2579	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Branch06	Branch06		Branch06												
esv_2578	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
esv_1608	Fungi	Fungi	Fungi	Fungi																								
esv_5257	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5256	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Hypocreaceae	Hypocreaceae		Hypocreaceae	Trichoderma	Trichoderma		Trichoderma				
esv_7848	Fungi	Fungi	Fungi	Fungi																								
esv_7849	Fungi	Fungi	Fungi	Fungi																								
esv_5254	Fungi	Fungi	Fungi	Fungi																								
esv_7840	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_7841	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
esv_7843	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_7844	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_7845	Fungi	Fungi	Fungi	Fungi																								
esv_7846	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Trechisporales	Trechisporales		Trechisporales	Hydnodontaceae	Hydnodontaceae		Hydnodontaceae	Fibrodontia	Fibrodontia		Fibrodontia	Fibrodontia alba 	Fibrodontia alba 		Fibrodontia alba 
esv_5252	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_3025	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
esv_8005	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_2865	Fungi	Fungi	Fungi	Fungi																								
esv_2640	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_2643	Fungi	Fungi	Fungi	Fungi																								
esv_2866	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_2861	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Trechisporales	Trechisporales		Trechisporales	Hydnodontaceae	Hydnodontaceae		Hydnodontaceae	Trechispora	Trechispora		Trechispora	Trechispora sp 	Trechispora sp 		Trechispora sp 
esv_2644	Fungi	Fungi	Fungi	Fungi																								
esv_2647	Fungi	Fungi	Fungi	Fungi																								
esv_2314	Fungi	Fungi	Fungi	Fungi																								
esv_2649	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales		Herpotrichiellaceae		Herpotrichiellaceae								
esv_2319	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
esv_2318	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
esv_2868	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes		Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales	Phaffomycetaceae	Phaffomycetaceae		Phaffomycetaceae	Cyberlindnera	Cyberlindnera		Cyberlindnera	Cyberlindnera jadinii 	Cyberlindnera jadinii 		Cyberlindnera jadinii 
esv_6525	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Diversisporales	Diversisporales	Diversisporales	Diversisporales	Acaulosporaceae	Acaulosporaceae	Acaulosporaceae	Acaulosporaceae	Acaulospora	Acaulospora		Acaulospora				
esv_6526	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Stachybotryaceae		Stachybotryaceae								
esv_6527	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_6520	Fungi	Fungi	Fungi	Fungi																								
esv_6521	Fungi	Fungi	Fungi	Fungi																								
esv_6523	Fungi	Fungi	Fungi	Fungi																								
esv_6529	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_4507	Fungi	Fungi	Fungi	Fungi																								
esv_8006	Fungi	Fungi	Fungi	Fungi																								
esv_2221	Fungi	Fungi	Fungi	Fungi																								
esv_369	Fungi	Fungi	Fungi	Fungi																								
esv_368	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales		Dictyosporiaceae		Dictyosporiaceae								
esv_365	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_364	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_367	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_366	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota		Microbotryomycetes	Microbotryomycetes	Microbotryomycetes		Sporidiobolales		Sporidiobolales		Sporidiobolaceae		Sporidiobolaceae		Rhodotorula		Rhodotorula				
esv_361	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes		Hypocreales		Hypocreales												
esv_360	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_363	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_362	Fungi	Fungi	Fungi	Fungi																								
esv_4018	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
esv_4019	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_4012	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
esv_4013	Fungi	Fungi	Fungi	Fungi																								
esv_4010	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4011	Fungi	Fungi	Fungi	Fungi																								
esv_4016	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_4017	Fungi	Fungi	Fungi	Fungi																								
esv_4014	Fungi	Fungi	Fungi	Fungi																								
esv_4015	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_6942	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Gloeophyllales	Gloeophyllales		Gloeophyllales	Gloeophyllaceae	Gloeophyllaceae		Gloeophyllaceae								
esv_6943	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_6940	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales		Strophariaceae		Strophariaceae		Psilocybe		Psilocybe				
esv_6946	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Malasseziomycetes	Malasseziomycetes		Malasseziomycetes	Malasseziales	Malasseziales		Malasseziales												
esv_6947	Fungi	Fungi	Fungi	Fungi																								
esv_6944	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
esv_6948	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Capnodiales	Capnodiales		Capnodiales	Cladosporiaceae	Cladosporiaceae		Cladosporiaceae	Toxicocladosporium	Toxicocladosporium		Toxicocladosporium	Toxicocladosporium strelitziae 	Toxicocladosporium strelitziae 		Toxicocladosporium strelitziae 
esv_6949	Fungi	Fungi	Fungi	Fungi																								
esv_9437	Fungi	Fungi	Fungi	Fungi																								
esv_9436	Fungi	Fungi	Fungi	Fungi																								
esv_9435	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_5768	Fungi	Fungi	Fungi	Fungi																								
esv_58	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
esv_59	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
esv_9431	Fungi	Fungi	Fungi	Fungi																								
esv_9430	Fungi	Fungi	Fungi	Fungi																								
esv_5763	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
esv_55	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Archaeorhizomycetes		Archaeorhizomycetes		Archaeorhizomycetales		Archaeorhizomycetales		Archaeorhizomycetaceae		Archaeorhizomycetaceae		Archaeorhizomyces		Archaeorhizomyces				
esv_5761	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5760	Fungi	Fungi	Fungi	Fungi																								
esv_5767	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5766	Fungi	Fungi	Fungi	Fungi																								
esv_5765	Fungi	Fungi	Fungi	Fungi																								
esv_53	Fungi	Fungi	Fungi	Fungi																								
esv_5321	Fungi	Fungi	Fungi	Fungi																								
esv_8069	Fungi	Fungi	Fungi	Fungi																								
esv_8067	Fungi	Fungi	Fungi	Fungi																								
esv_8066	Fungi	Fungi	Fungi	Fungi																								
esv_1463	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_8060	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_10098	Fungi	Fungi	Fungi	Fungi																								
esv_10099	Fungi	Fungi	Fungi	Fungi																								
esv_9223	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae	Exophiala	Exophiala		Exophiala				
esv_10094	Fungi	Fungi	Fungi	Fungi																								
esv_10095	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_10096	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_10097	Fungi	Fungi	Fungi	Fungi																								
esv_10090	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes																
esv_2228	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes																
esv_10092	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_10093	Fungi	Fungi	Fungi	Fungi																								
esv_5378	Fungi	Fungi	Fungi	Fungi																								
esv_5379	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_5374	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Hypocreaceae	Hypocreaceae		Hypocreaceae	Trichoderma	Trichoderma		Trichoderma				
esv_5375	Fungi	Fungi	Fungi	Fungi																								
esv_5376	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
esv_2417	Fungi	Fungi	Fungi	Fungi																								
esv_5370	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
esv_5371	Fungi	Fungi	Fungi	Fungi																								
esv_5372	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Clavicipitaceae		Clavicipitaceae		Periglandula		Periglandula				
